adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,characters,cast,director,screenplay,keywords
False,0,,48587,tt0892074,en,Living Death,"Torture is the ultimate seduction when Victor, a powerful and dangerous millionaire, discovers that his beautiful wife Elizabeth (Kristy Swanson) is having a steamy affair with his best friend. And when the lovers' risky plan to get rid of him backfires, Victor's relentless anger and terrifying rage sends him over the edge on a shockingly sadistic quest for total revenge.",0.479963,/uWBhTzKGUAxCNg7y24prVBcXkrn.jpg,2006-12-12,0.0,85.0,Released,Scream All You Want...He Enjoys It.,Living Death,False,3.8,5.0,"['Thriller', ', Horror']",['null'],['Canada'],"['de', ', en', ', it', ', ru']",,"['Elizabeth', ', Roman', ', Melanie', ', Examineur Smith', ', Mike']","['Kristy Swanson', ', Joshua Peace', ', Kelsey Matheson', ', Neil Foster', ', Marc Hickox']",Erin Berry,,['null']
False,0,,334939,tt3636010,de,Code M,"When her grandfather has a car accident, Isabel (11) takes on his search for the sword that has been promised to her ancestor centuries ago by the world famous musketeer D’Artagnan. Assisted by her nephew Rik (12) and friend Jules (13), she will need just as much bravery, loyalty and perseverance as the illustrious musketeer to find his lost sword, to save her grandfather and to reunite her family.",0.9065629999999999,/5KmNMdzkUMdPCnrVuWXbptjYMPr.jpg,2015-06-24,0.0,0.0,Released,,Sword of D'Artagnan,False,7.1,8.0,"['Family', ', Adventure']","['Algemene Vereniging Radio Omroep (AVRO)', ', Living Stone', ', Bijker Productions']",['Netherlands'],['nl'],,"['Isabel', ', Rik', ', Jules', ', Remco', ', Louise']","['Nina Wyss', ', Senna Borsato', ', Joes Brauers', ', Peter Paul Muller', ', Hannah van Lunteren']",Dennis Bots,,['null']
False,0,http://www.wir-sind-die-nacht.film.de/,52587,tt1692504,de,Wir sind die Nacht,"One night, 18 year old Lena is bitten by Louise, leader of a female vampire trio that are as deadly as they are beautiful. Her newfound vampiric lifestyle is a blessing and a curse at the same time. At first, she enjoys the limitless freedom, the luxury, the parties. But soon the murderous blood lust of her comrades in arms proves too much for her, and she falls dangerously in love with Tom, a young undercover cop. When she resolves to turn her back on the bloodsucking band of sisters, Louise fury knows no bounds. Lena will have to choose between immortal love and immortal life.",4.767937,/3rdg390l2AaoS0Y7jJ7G3MCLvjN.jpg,2010-10-28,0.0,100.0,Released,Immortal. Insatiable.,We Are the Night,False,6.1,89.0,"['Fantasy', ', Drama', ', Horror', ', Romance']","['Celluloid Dreams', ', Constantin Film Produktion']",['Germany'],['de'],,"['Lena Bach', ', Louise', ', Charlotte', ', Nora', ', Tom Serner']","['Karoline Herfurth', ', Nina Hoss', ', Jennifer Ulrich', ', Anna Fischer', ', Max Riemelt']",Dennis Gansel,,"['vampire', ', bite', ', night club', ', fang vamp']"
False,0,http://www.journeytospacefilm.com/,325263,tt4292554,en,Journey to Space,"A sweeping overview of humanity’s accomplishments in space, as well as our ongoing activities and future plans.",0.8012670000000001,/mW6v3MYsbjQkbjUWl5pYeoStKJq.jpg,2015-02-13,0.0,42.0,Released,Next stop ... Mars!,Journey to Space,False,6.3,6.0,['Documentary'],"['Giant Screen Films', ', K2 Films']",['United States of America'],['en'],,"['Narrator (voice)', ', Tourist', ', Featured Tourist']","['Patrick Stewart', ', Christian Gardner', ', Gabrielle Gardner']",Mark Krenzien,,"['space travel', ', imax', ', space shuttle', ', 3d', ', short', ', international space station']"
False,10000000,http://www.bacfilms.com/site/nipournicontre/,11958,tt0298082,fr,"Ni pour, ni contre (bien au contraire)","""Ni Pour, Ni Contre"" tracks the fall of a young TV camerawoman, Caty, after she becomes involved with a group of petty criminals and their enigmatic leader, Jean. The gang lives hand-to-mouth until the day Jean plans a daring bank robbery. Although other gang members feel out of their league, Jean persuades them to take part and Caty finds herself in a hellish world of betrayal, violence and murder.",2.725099,/dUlsv9EaUnq3SnIyJHMM9ekOaNd.jpg,2003-03-05,0.0,111.0,Released,The wrong path is often the best.,"Not For, or Against (Quite the Contrary)",False,5.7,21.0,"['Drama', ', Crime']","['M6 Films', ', Vertigo Productions', ', TPS Star', ', Ce Qui Me Meut Motion Pictures', ', M6']",['France'],"['fr', ', en']",,"['Caty', ', La call-girl', ', Liz', ', Freddy', ', Loulou']","['Marie Gillain', ', Diane Kruger', ', Camille Natta', ', Simon Abkarian', ', Dimitri Storoge']",Cédric Klapisch,Cédric Klapisch,"['robbery', ', bank', ', camera', ', television', ', french', ', jewelry', ', murder', ', heist', ', betrayal', ', money', ', gang', ', violence', ', criminal', ', neo-noir']"
False,0,,68139,tt0216736,en,Endgame,"Hamm is blind and unable to stand; Clov, his servant, is unable to sit; Nagg and Nell are his father and mother, who are legless and live in dustbins. Together they live in a room with two windows, but there may be nothing at all outside.",0.011746,/fyIdFwCFnUhe6O9H5gXo0ksiRvr.jpg,2000-09-10,0.0,84.0,Released,,Endgame,False,0.0,0.0,"['Comedy', ', Drama', ', TV Movie']","['BBC', ', Blue Angels Films']","['Ireland', ', United Kingdom']",['en'],,"['Hamm', ', Clov', ', Nell', ', Nagg']","['Michael Gambon', ', David Thewlis', ', Jean Anderson', ', Jean Anderson']",Conor McPherson,,['blindness']
False,22000000,,10650,tt0086383,en,Sudden Impact,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",9.737907,/AvTrLgO2wQViMeu5I0toQlBVOI7.jpg,1983-12-07,67642693.0,117.0,Released,Dirty Harry is at it again,Sudden Impact,False,6.5,210.0,"['Action', ', Crime', ', Thriller']",['Warner Bros.'],['United States of America'],['en'],Dirty Harry Collection,"['Insp. Harry Callahan', ', Jennifer Spencer', ', Chief Jannings', ', Captain Briggs', ', Mick']","['Clint Eastwood', ', Sondra Locke', ', Pat Hingle', ', Bradford Dillman', ', Paul Drake']",Clint Eastwood,Joseph Stinson,"['heart', ', chase', ', revitalization', ', dirty harry']"
False,0,,84628,tt0083144,en,The Survivor,"When a 747 crashes shortly after take-off, the sole survivor is the pilot. Virtually unhurt, he and the investigators look for the answers to the disaster. Meanwhile mysterious deaths occur in the community and only a psychic, in touch with the supernatural, can help the pilot unravel the mystery surrounding the doomed plane.",0.432661,/rPA9AFST6srws3llzFuJG3ugI7S.jpg,1981-07-09,0.0,98.0,Released,"A tale of death, and of an evil which transcends death",The Survivor,False,5.4,8.0,"['Horror', ', Mystery', ', Thriller']","['Pact Productions', ', Crystal Films', ', Tuesday Films']",['Australia'],['en'],,"['Keller', ', Hobbs', ', Priest', ', Beth', ', Tewson']","['Robert Powell', ', Jenny Agutter', ', Joseph Cotten', ', Angela Punch McGregor', ', Peter Sumner']",David Hemmings,David Ambrose,"['based on novel', ', pilot', ', independent film', ', airplane crash']"
False,0,http://thegirlfromthesongmovie.tumblr.com/,454774,tt6336270,en,The Girl from the Song,"A young musician travels to Burning Man, a psychedelic festival in the middle of the Nevada desert, in an attempt to get the impetuous girl he has fallen in love with.",1.072172,/4MCWcbDC9nGNY30y4Jy4B5WUAXb.jpg,2017-04-24,0.0,102.0,Released,,The Girl from the Song,False,6.3,4.0,"['Drama', ', Music', ', Romance']","['Mayo Productions', ', ESCAC Films', ', Flat Cap Films']",['Spain'],"['en', ', de']",,"['Eric', ', Jo', ', Penelope', ', Alex', ', Jason']","['Lewis Rainer', ', Joséphine Berry', ', Charlotte Atkinson', ', Charlie MacGechan', ', Rory Nolan']",Ibai Abad,,"['music', ', love', ', romance', ', burning man']"
False,0,,38909,tt0096030,en,Salsa,"Fatherless barrio Puerto Rican Rico is a menial car mechanic by day, but lives for the nights, when he dances and dates hot dancing girls, cockily convinced the title of Salsa king in fancy nightclub La Luna's upcoming contest is to be his. He encourages his best friend, courteous gentleman Ken, to date his sister Margarita so he gets a free hand with her flirtatious classmate Lola. The reigning salsa queen Luna's interest in Rico as dance-partner threatens his on-off relationship with Vicki. More jealous trouble follows when Ken and Margarita fall in true love.",1.659488,/jAmA4xVZ22sQNc9F0GmTMOoMi3J.jpg,1988-07-09,8892589.0,98.0,Released,The Dirtiest Dancing Of Them All!,Salsa,False,4.8,8.0,"['Drama', ', Music', ', Romance']",['Golan-Globus Productions'],['United States of America'],"['en', ', es']",,"['Rico', ', Ken', ', Rita', ', Luna', ', Lola']","['Robi Draco Rosa', ', Rodney Harvey', ', Magali Alvarado', ', Miranda Garrison', ', Moon Orona']",Boaz Davidson,Boaz Davidson,['drama']
False,0,,314601,tt0284613,en,VeggieTales: The End of Silliness? More Really Silly Songs!,Archibald Asparagus has cancelled 'Silly Songs with Larry'! A despondent Larry the Cucumber drowns his sorrows at Jimmy Gourd's ice cream parlor. Will Archibald give Larry his job back? How much ice cream can Larry eat before getting a headache? Is this the end of...Silly Songs with Larry?,0.001829,/6vpt7tWBlSOjVaqwuqkEZ3M1Zyu.jpg,1998-01-01,0.0,30.0,Released,,VeggieTales: The End of Silliness? More Really Silly Songs!,True,0.0,0.0,"['Music', ', Family', ', Animation']",['Big Idea Productions'],['United States of America'],['null'],,['null'],['null'],Mike Nawrocki,,['null']
False,0,,71822,tt0049531,fr,Le mystère Picasso,"Using a specially designed transparent 'canvas' to provide an unobstructed view, Picasso creates as the camera rolls. He begins with simple works that take shape after only a single brush stroke. He then progresses to more complex paintings, in which he repeatedly adds and removes elements, transforming the entire scene at will, until at last the work is complete.",0.432432,/676LLCHGfOX2mW7707FALK0QygV.jpg,1956-05-18,0.0,78.0,Released,,The Mystery of Picasso,False,6.6,8.0,['Documentary'],['Filmsonor'],['France'],['fr'],,['Pablo Picasso'],['Pablo Picasso'],Henri-Georges Clouzot,,['null']
False,0,,74420,tt0038905,en,San Quentin,An ex-con sets up a program to straighten out hard-core prisoners. Things don't go as planned.,0.220049,/8yxXZNvM66XYeK0KU92mBPua3bX.jpg,1946-12-16,0.0,66.0,Released,,San Quentin,False,5.0,1.0,['Crime'],['RKO Radio Pictures'],['United States of America'],['en'],,"['Jim Roland', ', Nick Taylor', ', Betty Richards', ', Warden Kelly', ', Ruthie']","['Lawrence Tierney', ', Barton MacLane', ', Marian Carr', ', Harry Shannon', ', Carol Forman']",Gordon Douglas,Howard J. Green,"['prison', ', san quentin', ', film noir']"
False,0,,41582,tt0110557,en,Monkey Trouble,"Dodger, a criminal monkey, belongs to a crooked street performer but escapes his life of crime only to end up in the arms of Eva, an innocent little girl whose mother has no idea that her daughter is harboring a fugitive.",2.804503,/nVSuk86X8hzu0S1TIiW4EkENv28.jpg,1994-03-18,16453258.0,96.0,Released,"Eva's new friend has big eyes, hairy feet, and very sticky fingers.",Monkey Trouble,False,5.8,41.0,"['Comedy', ', Family']",['New Line Cinema'],"['Japan', ', United States of America']",['en'],,"['Eva', ', Azro', ', Amy', ', Tom', ', Drake']","['Thora Birch', ', Harvey Keitel', ', Mimi Rogers', ', Christopher McDonald', ', Robert Miranda']",Franco Amurri,,"['brother sister relationship', ', pet shop', ', thief', ', monkey']"
False,0,,53417,tt0006684,en,The Fireman,Charlie is a fireman who always does everything wrong. A man talks the Fire Chief into ignoring his burning home (he wants the insurance money) unaware that his daughter (the love of the Chief) is upstairs in the house. When the house next door catches fire its owner rouses Charlie who rouses the force.,1.250114,/qv0Ztunygb0ubC8f0TlRLyL0W2R.jpg,1916-06-12,0.0,32.0,Released,,The Fireman,False,6.2,16.0,['Comedy'],['Lone Star Corporation'],['United States of America'],['en'],,"['Fireman', ', Girl', ', Her Father', ', Foreman of the Brigade', ', Owner of Burning House']","['Charlie Chaplin', ', Edna Purviance', ', Lloyd Bacon', ', Eric Campbell', ', Leo White']",Charlie Chaplin,,['slapstick']
False,0,,91979,tt1636844,en,Will,"Will is an 2012 British sports drama directed by Ellen Perry and starring Damian Lewis, Jane March and Bob Hoskins. .At the start of the film, eleven year-old Liverpool fan Will Brennan is at a boarding school in the south of England, due to his father Gareth's (Lewis) inability to look after him following the death of his mother. Gareth arrives one day out of the blue, with two tickets to see Liverpool play AC Milan in the 2005 Champions' League Final in Istanbul. Unfortunately, before they can go, Gareth dies suddenly. Will is determined to go and honour his father's memory. He runs away and makes it as far as France. He then meets Alek, a former Yugoslavian footballer who stopped playing during his country's civil war. Despite Alek's initial reluctance to get involved, he is inspired by Will's determination and tries to help him to fulfil his dream. After many trials and tribulations, Will gets his wish and has a better experience at the match than he could ever have imagined.",1.222804,/qQTN0J5dxUPcBGL5art7ZQss55Z.jpg,2011-11-04,0.0,102.0,Released,,Will,False,6.8,19.0,"['Drama', ', Family']",['null'],['null'],['en'],,"['Gareth', ', Davey', ', Nancy', ', Will']","['Damian Lewis', ', Bob Hoskins', ', Rebekah Staton', ', Perry Eggleton']",Ellen Perry,Zack Anderson,['woman director']
False,0,,415021,tt0005059,en,The Captive,"Cecil B. DeMille’s thought-to-be-lost 1915 silent film The Captive, is a found treasure. Set during the Balkan Wars, The Captive tells the story of Sonia (Blanche Sweet, The Woman in White), a young woman living in Montenegro and left to care for her younger brother Milos (Gerald Ward, The Warrens of Virginia) and the family farm when older brother Marko (Page Peters, Davy Crockett) goes off to battle. Unable to handle the day-to-day tasks following her brother’s tragic death, help comes in the form of Mahmud Hassan (House Peters, Prisoners of the Storm) a captured Turk nobleman now a prisoner of war. Tasked with helping Sonia, their initial frosty relationship soon melts into love. As the war rages on Sonia, Mahmud and Milos will face near-insurmountable obstacles in their quest for a better life amidst the hell of war.",0.039159,/hMD50brIA1o9LGkVFAoASHLuoOd.jpg,1915-04-22,0.0,50.0,Released,,The Captive,False,6.0,1.0,"['War', ', Drama', ', Romance']",['Jesse L. Lasky Feature Play Company'],['United States of America'],['null'],,"['Sonya Matinovich', ', Muhamud Hassan', ', Milos Martinovich', ', Marko Martinovitch', ', Milka']","['Blanche Sweet', ', House Peters', ', Gerald Ward', ', Page Peters', ', Jeanie Macpherson']",Cecil B. DeMille,,['null']
False,0,,55657,tt0430650,en,"Surrender, Dorothy","When her daughter Sara unexpectedly passes away, Natalie retreats to the summer home where she and Sara used to visit. Time with her best friends and some of Sara's friends help her deal with her loss.",0.877446,/2nnByCqF7hihRjZYkjwfCq19O1m.jpg,2006-01-01,0.0,87.0,Released,,"Surrender, Dorothy",False,3.8,7.0,"['TV Movie', ', Drama', ', Romance']",['Stu Segall Productions'],['United States of America'],['en'],,"['Natalie Swerdlow', ', Adam', ', Sara', ', Maddy', ', Peter']","['Diane Keaton', ', Tom Everett Scott', ', Alexa Davalos', ', Lauren German', ', Josh Hopkins']",Charles McDougall,,['null']
False,30000000,,1592,tt0117381,en,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a 3rd person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",10.326213,/jaDUxqDju6zqoADVKvZo2OunoRC.jpg,1996-04-03,102616183.0,129.0,Released,"Sooner or later, a man who wears two faces forgets which one is real.",Primal Fear,False,7.4,644.0,"['Crime', ', Drama', ', Mystery', ', Thriller']",['Paramount Pictures'],['United States of America'],"['en', ', es']",,"['Martin Vail', ', Aaron Stampler', ', Janet Venable', ', John Shaughnessy', ', Dr. Molly Arrington']","['Richard Gere', ', Edward Norton', ', Laura Linney', ', John Mahoney', ', Frances McDormand']",Gregory Hoblit,Steve Shagan,"['corruption', ', bishop', ', court case', ', pornographic video', ', court', ', psychopathy']"
